mineral_id	mineral_name	mineral_display_name	rruff_chemistry	ima_chemistry	chemistry_elements
6014	Fluor-elbaite	Fluor-elbaite	Na(Li_1.5_Al_1.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F	Na(Li_1.5_Al_1.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F	"Na Li Al Si O B H F"
6015	Argesite	Argesite	(N^3-^H_4_)_7_Bi^3+^_3_Cl_16_	(NH_4_)_7_Bi_3_Cl_16_	"N H Bi Cl"
6016	Vigrishinite	Vigrishinite	NaZn^2+^Ti^4+^_4_(Si_2_O_7_)_2_O_3_(OH)(H_2_O)_4_	NaZnTi_4_(Si_2_O_7_)_2_O_3_(OH)(H_2_O)_4_	"Na Zn Ti Si O H"
6017	Umbrianite	Umbrianite	K_7_Na_2_Ca_2_[Al_3_Si_10_O_29_]F_2_Cl_2_	K_7_Na_2_Ca_2_[Al_3_Si_10_O_29_]F_2_Cl_2_	"K Na Ca Al Si O F Cl"
6018	Betpakdalite-NaNa	Betpakdalite-NaNa	[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]	[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]	"Na H O Mo As Fe"
6019	Obradovicite-NaCu	Obradovicite-NaCu	[Na_2_(H_2_O)_17_Cu^2+^(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]	[Na_2_(H_2_O)_17_Cu(H_2_O)_6_][Mo_8_As_2_Fe^3+^_3_O_34_(OH)_3_]	"Na H O Cu Mo As Fe"
6020	Fengchengite	Fengchengite	Na_12_[box]_3_Ca_6_Fe^3+^_3_Zr^4+^_3_Si(Si_25_O_73_)(H_2_O)_3_(OH)_2_	Na_12_[box]_3_Ca_6_Fe^3+^_3_Zr_3_Si(Si_25_O_73_)(H_2_O)_3_(OH)_2_	"Na Ca Fe Zr Si O H"
6023	Hillesheimite	Hillesheimite	(K,Ca,Ba,[box])_2_(Mg,Fe^2+^,Ca,[box])_2_[(Si,Al)_13_O_23_(OH)_6_](OH)·8H_2_O	(K,Ca,Ba,[box])_2_(Mg,Fe,Ca,[box])_2_[(Si,Al)_13_O_23_(OH)_6_](OH)·8H_2_O	"K Ca Ba Mg Fe Si Al O H"
6024	Ekplexite	Ekplexite	(Nb,Mo,W)S_2_·(Mg_1-x_Al_x_)(OH)_2+x_	(Nb,Mo)S_2_·(Mg_1-x_Al_x_)(OH)_2+x_	"Nb Mo W S Mg Al O H"
6025	Thermessaite-(NH4)	Thermessaite-(NH<sub>4</sub>)	(N^3-^H_4_)_2_AlF_3_(S^6+^O_4_)	(NH_4_)_2_AlF_3_(SO_4_)	"N H Al F S O"
6026	Laptevite-(Ce)	Laptevite-(Ce)	NaFe^2+^(Ce^3+^_7_Ca_5_Y^3+^_3_)(SiO_4_)_4_(Si_3_B_2_PO_18_)(BO_3_)F_11_	NaFe^2+^(REE_7_Ca_5_Y_3_)(SiO_4_)_4_(Si_3_B_2_PO_18_)(BO_3_)F_11_	"Na Fe REE Ca Y Si O B P F"
6027	Witzkeite	Witzkeite	Na_4_K_4_Ca(N^5+^O_3_)_2_(S^6+^O_4_)_4_·2H_2_O	Na_4_K_4_Ca(NO_3_)_2_(SO_4_)_4_·2H_2_O	"Na K Ca N O S H"
6028	Starovaite	Starovaite	KCu^2+^_5_O(V^5+^O_4_)_3_	KCu_5_O(VO_4_)_3_	"K Cu O V"
6029	Zaccariniite	Zaccariniite	RhNiAs	RhNiAs	"Rh Ni As"
6030	Piemontite-(Pb)	Piemontite-(Pb)	CaPb^2+^Al_2_Mn^3+^[Si_2_O_7_][SiO_4_]O(OH)	CaPb(Al_2_Mn^3+^)[Si_2_O_7_][SiO_4_]O(OH)	"Ca Pb Al Mn Si O H"
6031	Mendozavilite-KCa	Mendozavilite-KCa	[K_2_(H_2_O)_15_Ca(H_2_O)_6_][Mo^6+^_8_P_2_Fe^3+^_3_O_34_(OH)_3_]	[K_2_(H_2_O)_15_Ca(H_2_O)_6_][Mo_8_P_2_Fe^3+^_3_O_34_(OH)_3_]	"K H O Ca Mo P Fe"
6032	Hilarionite	Hilarionite	Fe^3+^_2_(S^6+^O_4_)(As^5+^O_4_)(OH)·6H_2_O	Fe^3+^_2_(SO_4_)(AsO_4_)(OH)·6H_2_O	"Fe S O As H"
6033	Kangite	Kangite	(Sc^3+^,Ti^4+^,Al,Zr^4+^,Mg,Ca,[box])_2_O_3_	(Sc,Ti,Al,Zr,Mg,Ca,[box])_2_O_3_	"Sc Ti Al Zr Mg Ca O"
6034	Wopmayite	Wopmayite	Ca_6_Na_3_[box]Mn^2+^(P^5+^O_4_)_3_(P^5+^O_3_OH)_4_	Ca_6_Na_3_[box]Mn(PO_4_)_3_(PO_3_OH)_4_	"Ca Na Mn P O H"
6035	Hughesite	Hughesite	Na_3_AlV^5+^_10_O_28_·22H_2_O	Na_3_AlV_10_O_28_·22H_2_O	"Na Al V O H"
6037	Foretite	Forêtite	Cu^2+^_2_Al_2_(As^5+^O_4_)(OH,O,H_2_O)_6_	Cu_2_Al_2_(AsO_4_)(OH,O,H_2_O)_6_	"Cu Al As O H"
6038	Lavinskyite	Lavinskyite	K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_	K(LiCu)Cu_6_(Si_4_O_11_)_2_(OH)_4_	"K Li Cu Si O H"
6039	Scottyite	Scottyite	BaCu^2+^_2_Si_2_O_7_	BaCu_2_Si_2_O_7_	"Ba Cu Si O"
6040	Fluorcalciomicrolite	Fluorcalciomicrolite	(Ca,Na)_2_Ta^5+^_2_O_6_F	(Ca,Na,[box])_2_Ta_2_O_6_F	"Ca Na Ta O F"
6041	Rumseyite	Rumseyite	Pb_2_OFCl	[Pb_2_OF]Cl	"Pb O F Cl"
6042	Tangdanite	Tangdanite	Ca_2_Cu^2+^_9_(As^5+^O_4_)_4_(S^6+^O_4_)_0.5_(OH)_9_·9H_2_O	Ca_2_Cu_9_(AsO_4_)_4_(SO_4_)_0.5_(OH)_9_·9H_2_O	"Ca Cu As O S H"
6043	Oxy-chromium-dravite	Oxy-chromium-dravite	NaCr^3+^_3_(Cr^3+^_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	NaCr_3_(Cr_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	"Na Cr Mg Si O B H"
6044	Takanawaite-(Y)	Takanawaite-(Y)	Y^3+^Ta^5+^O_4_	YTaO_4_	"Y Ta O"
6045	Phosphovanadylite-Ca	Phosphovanadylite-Ca	CaV^4+^_4_P_2_O_10_(OH)_6_·12H_2_O	Ca[V^4+^_4_P_2_O_12_(OH)_4_]·12H_2_O	"Ca V P O H"
6046	Hydrokenomicrolite	Hydrokenomicrolite	([box],H_2_O)_2_Ta^5+^_2_(O,OH)_6_·H_2_O	([box],H_2_O)_2_Ta_2_(O,OH)_6_(H_2_O)	"H O Ta"
6047	Saltonseaite	Saltonseaite	K_3_NaMn^2+^Cl_6_	K_3_NaMnCl_6_	"K Na Mn Cl"
6048	Nashite	Nashite	Na_3_Ca_2_([V^5+^_9_V^4+^]O_28_)·24H_2_O	Na_3_Ca_2_[(V^4+^V^5+^_9_)O_28_]·24H_2_O	"Na Ca V O H"
6049	Luanshiweiite	Luanshiweiite	KLiAl_1.5_(Si_3.5_Al_0.5_)O_10_(OH)_2_	KLiAl_1.5_(Si_3.5_Al_0.5_)O_10_(OH)_2_	"K Li Al Si O H"
6050	Putnisite	Putnisite	SrCa_4_Cr^3+^_8_(CO_3_)_8_S^6+^O_4_(OH)_16_·25H_2_O	SrCa_4_Cr^3+^_8_(CO_3_)_8_(SO_4_)(OH)_16_·25H_2_O	"Sr Ca Cr C O S H"
6051	Christofschaferite-(Ce)	Christofschäferite-(Ce)	(Ce^3+^,La^3+^,Ca)_4_Mn^2+^(Ti^4+^,Fe^3+^)_3_(Fe^3+^,Fe^2+^,Ti^2+^)(Si_2_O_7_)_2_O_8_	(Ce,La,Ca)_4_Mn(Ti,Fe)_3_(Fe,Ti)(Si_2_O_7_)_2_O_8_	"Ce La Ca Mn Ti Fe Si O"
6052	Lusernaite-(Y)	Lusernaite-(Y)	Y_4_Al(CO_3_)_2_(OH,F)_11_·6H_2_O	Y_4_Al(CO_3_)_2_(OH,F)_11_·6H_2_O	"Y Al C O H F"
6053	Tubulite	Tubulite	Ag_2_Pb_22_Sb_20_S_53_	Ag_2_Pb_22_Sb_20_S_53_	"Ag Pb Sb S"
6054	Fuettererite	Fuettererite	Pb^2+^_3_Cu^2+^_6_Te^6+^O_6_(OH)_7_Cl^1-^_5_	Pb_3_Cu^2+^_6_Te^6+^O_6_(OH)_7_Cl_5_	"Pb Cu Te O H Cl"
6055	Fluorchegemite	Fluorchegemite	Ca_7_(SiO_4_)_3_F_2_	Ca_7_(SiO_4_)_3_F_2_	"Ca Si O F"
6056	Hydroxyledgrewite	Hydroxyledgrewite	Ca_9_(SiO_4_)_4_(OH)_2_	Ca_9_(SiO_4_)_4_(OH)_2_	"Ca Si O H"
6057	Vanackerite	Vanackerite	Pb^2+^_4_Cd^2+^(As^5+^O_4_)_3_Cl	Pb_4_Cd(AsO_4_)_3_(Cl,OH)	"Pb Cd As O Cl"
6058	Agaite	Agaite	Pb^2+^_3_Cu^2+^Te^6+^O_5_(OH)_2_(CO_3_)	Pb_3_Cu^2+^Te^6+^O_5_(OH)_2_(CO_3_)	"Pb Cu Te O H C"
6059	Lahnsteinite	Lahnsteinite	Zn^2+^_4_(S^6+^O_4_)(OH)_6_·3H_2_O	Zn_4_(SO_4_)(OH)_6_·3H_2_O	"Zn S O H"
6060	Yaroshevskite	Yaroshevskite	Cu^2+^_9_O_2_(V^5+^O_4_)_4_Cl_2_	Cu_9_O_2_(VO_4_)_4_Cl_2_	"Cu O V Cl"
6061	Hydroxymanganopyrochlore	Hydroxymanganopyrochlore	(Mn^2+^,Th^4+^,Na,Ca,Ce^3+^)_2_(Nb^5+^,Ti^4+^)_2_O_6_(OH)	(Mn,Th,Na,Ca,REE)_2_(Nb,Ti)_2_O_6_(OH)	"Mn Th Na Ca REE Nb Ti O H"
6062	Stepite	Štěpite	U^4+^(As^5+^O_3_OH)_2_·4H_2_O	U(AsO_3_OH)_2_·4H_2_O	"U As O H"
6063	Babanekite	Babánekite	Cu^2+^_3_(As^5+^O_4_)_2_·8H_2_O	Cu_3_(AsO_4_)_2_·8H_2_O	"Cu As O H"
6064	Browneite	Browneite	Mn^2+^S^2-^	MnS	"Mn S"
6066	Cayalsite-(Y)	Cayalsite-(Y)	CaY_6_Al_2_Si_4_O_18_F_6_	CaY_6_Al_2_Si_4_O_18_F_6_	"Ca Y Al Si O F"
6067	Joanneumite	Joanneumite	Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_	Cu(C_3_N_3_O_3_H_2_)_2_(NH_3_)_2_	"Cu C N O H"
6068	Lavoisierite	Lavoisierite	Mn^2+^_8_[Al_10_(Mn^3+^Mg)][Si_11_P]O_44_(OH)_12_	Mn^2+^_8_[Al_10_(Mn^3+^Mg)][Si_11_P]O_44_(OH)_12_	"Mn Al Mg Si P O H"
6069	Magnesiorowlandite-(Y)	Magnesiorowlandite-(Y)	Y^3+^_4_(Mg,Fe^2+^)(Si_2_O_7_)_2_F_2_	Y_4_(Mg,Fe)(Si_2_O_7_)_2_F_2_	"Y Mg Fe Si O F"
6070	Cerchiaraite-(Al)	Cerchiaraite-(Al)	Ba_4_Al_4_(Si_4_O_12_)O_2_(OH)_4_Cl_2_[Si_2_O_3_(OH)_4_]	Ba_4_Al_4_(Si_4_O_12_)O_2_(OH)_4_Cl_2_[Si_2_O_3_(OH)_4_]	"Ba Al Si O H Cl"
6071	Cerchiaraite-(Fe)	Cerchiaraite-(Fe)	Ba_4_Fe^3+^_4_(Si_4_O_12_)O_2_(OH)_4_Cl_2_[Si_2_O_3_(OH)_4_]	Ba_4_Fe^3+^_4_(Si_4_O_12_)O_2_(OH)_4_Cl_2_[Si_2_O_3_(OH)_4_]	"Ba Fe Si O H Cl"
6073	Schluterite-(Y)	Schlüterite-(Y)	Y_2_AlSi_2_O_7_(OH)_2_F	(Y,REE)_2_AlSi_2_O_7_(OH)_2_F	"Y REE Al Si O H F"
6074	Fluorowardite	Fluorowardite	NaAl_3_(PO_4_)_2_F_2_(OH)_2_·2H_2_O	NaAl_3_(PO_4_)_2_(OH)_2_F_2_·2H_2_O	"Na Al P O F H"
6075	Raberite	Raberite	Tl_5_Ag_4_As_6_SbS_15_	Tl_5_Ag_4_As_6_SbS_15_	"Tl Ag As Sb S"
6078	Arangasite	Arangasite	Al_2_(SO_4_)(PO_4_)F·9H_2_O	Al_2_(SO_4_)(PO_4_)F·9H_2_O	"Al S O P F H"
6079	Bobmeyerite	Bobmeyerite	Pb^2+^_4_(Al_3_Cu^2+^)(Si_4_O_12_)(S^6+^_0.5_Si_0.5_O_4_)(OH)_7_Cl·3H_2_O	Pb_4_(Al_3_Cu)(Si_4_O_12_)(S_0.5_Si_0.5_O_4_)(OH)_7_Cl(H_2_O)_3_	"Pb Al Cu Si O S H Cl"
6080	Iseite	Iseite	Mn^2+^_2_Mo^4+^_3_O_8_	Mn_2_Mo_3_O_8_	"Mn Mo O"
6081	Oxycalcioromeite	Oxycalcioroméite	Ca_2_Sb^5+^_2_O_7_	Ca_2_Sb^5+^_2_O_7_	"Ca Sb O"
6082	Kleberite	Kleberite	Fe^3+^Ti^4+^_6_O_11_(OH)_5_	Fe^3+^Ti_6_O_11_(OH)_5_	"Fe Ti O H"
6083	Trinepheline	Trinepheline	NaAlSiO_4_	NaAlSiO_4_	"Na Al Si O"
6084	Omsite	Omsite	Ni^2+^_2_Fe^3+^(OH)_6_[Sb^5+^(OH)_6_]	Ni_2_Fe^3+^(OH)_6_[Sb(OH)_6_]	"Ni Fe O H Sb"
6085	Darrellhenryite	Darrellhenryite	NaLiAl_2_Al_6_(BO_3_)_3_Si_6_O_18_(OH)_3_O	Na(Al_2_Li)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	"Na Li Al B O Si H"
6086	Manganoblodite	Manganoblödite	Na_2_Mn^2+^(SO_4_)_2_·4H_2_O	Na_2_Mn(SO_4_)_2_·4H_2_O	"Na Mn S O H"
6087	Whitecapsite	Whitecapsite	H_16_Fe^2+^_5_Fe^3+^_14_Sb^3+^_6_(As^5+^O_4_)_18_O_16_·120H_2_O	H_16_Fe^2+^_5_Fe^3+^_14_Sb^3+^_6_(AsO_4_)_18_O_16_·120H_2_O	"H Fe Sb As O"
6088	Calciodelrioite	Calciodelrioite	Ca(V^5+^O_3_)_2_·4H_2_O	Ca(VO_3_)_2_·4H_2_O	"Ca V O H"
6089	Oxy-dravite	Oxy-dravite	Na(Al_2_Mg)(Al_5_Mg)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	Na(Al_2_Mg)(Al_5_Mg)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	"Na Al Mg Si O B H"
6090	Strontiohurlbutite	Strontiohurlbutite	SrBe_2_(PO_4_)_2_	SrBe_2_(PO_4_)_2_	"Sr Be P O"
6091	Carlfrancisite	Carlfrancisite	Mn^2+^_3_(Mn^2+^,Mg,Fe^3+^,Al)_42_[As^3+^O_3_]_2_(As^5+^O_4_)_4_[(Si,As^5+^)O_4_]_6_[(As^5+^,Si)O_4_]_2_(OH)_42_	Mn^2+^_3_(Mn^2+^,Mg,Fe^3+^,Al)_42_(As^3+^O_3_)_2_(As^5+^O_4_)_4_[(Si,As^5+^)O_4_]_6_[(As^5+^,Si)O_4_]_2_(OH)_42_	"Mn Mg Fe Al As O Si H"
6092	Vanadio-oxy-chromium-dravite	Vanadio-oxy-chromium-dravite	NaV^3+^_3_(Cr^3+^_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	NaV_3_(Cr_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	"Na V Cr Mg Si O B H"
6093	Minohlite	Minohlite	(Cu^2+^,Zn^2+^)_7_(S^6+^O_4_)_2_(OH)_10_·8H_2_O	(Cu,Zn)_7_(SO_4_)_2_(OH)_10_·8H_2_O	"Cu Zn S O H"
6095	Voudourisite	Voudourisite	Cd^2+^S^6+^O_4_·H_2_O	Cd(SO_4_)·H_2_O	"Cd S O H"
6096	Lazaridisite	Lazaridisite	(Cd^2+^S^6+^O_4_)_3_·8H_2_O	Cd_3_(SO_4_)_3_·8H_2_O	"Cd S O H"
6097	Fluor-tsilaisite	Fluor-tsilaisite	NaMn^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F	NaMn^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F	"Na Mn Al Si O B H F"
6100	Ferrochiavennite	Ferrochiavennite	Ca_1-2_Fe^2+^Si_5_Be_2_O_13_(OH)_2_·2H_2_O	Ca_1-2_Fe[(Si,Al,Be)_5_Be_2_O_13_(OH)_2_]·2H_2_O	"Ca Fe Si Al Be O H"
6101	Markhininite	Markhininite	Tl^1+^Bi^3+^(S^6+^O_4_)_2_	TlBi(SO_4_)_2_	"Tl Bi S O"
6102	Harmunite	Harmunite	CaFe^3+^_2_O_4_	CaFe_2_O_4_	"Ca Fe O"
6103	Chlorkyuygenite	Chlorkyuygenite	Ca_12_Al_14_O_32_[(H_2_O)_4_Cl_2_]	Ca_12_Al_14_O_32_[(H_2_O)_4_Cl_2_]	"Ca Al O H Cl"
6104	Grigorievite	Grigorievite	Cu^2+^_3_Fe^3+^_2_Al_2_(V^5+^O_4_)_6_	Cu_3_Fe^3+^_2_Al_2_(VO_4_)_6_	"Cu Fe Al V O"
6105	Hatertite	Hatertite	Na_2_(Ca,Na)(Fe^3+^,Cu^2+^)_2_(As^5+^O_4_)_3_	Na_2_(Ca,Na)(Fe^3+^,Cu)_2_(AsO_4_)_3_	"Na Ca Fe Cu As O"
6106	Mossbauerite	Mössbauerite	Fe^3+^_6_O_4_(OH)_8_(CO_3_)·3H_2_O	Fe^3+^_6_O_4_(OH)_8_(CO_3_)·3H_2_O	"Fe O H C"
6107	Beshtauite	Beshtauite	(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O	(NH_4_)_2_(UO_2_)(SO_4_)_2_·2H_2_O	"N H U O S"
6108	Yangite	Yangite	Pb^2+^Mn^2+^Si_3_O_8_·H_2_O	PbMnSi_3_O_8_·H_2_O	"Pb Mn Si O H"
6109	Nickelpicromerite	Nickelpicromerite	K_2_Ni^2+^(S^6+^O_4_)_2_·6H_2_O	K_2_Ni(SO_4_)_2_·6H_2_O	"K Ni S O H"
6110	Alnaperboeite-(Ce)	Alnaperbøeite-(Ce)	(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_	(CaCe_2.5_Na_0.5_)(Al_4_)(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_	"Ca Ce Na Al Si O H"
6111	Barikaite	Barikaite	Ag_3_Pb_10_(Sb_8_As_11_)S_40_	Ag_3_Pb_10_(Sb_8_As_11_)_Σ19_S_40_	"Ag Pb Sb As S"
6112	Rossiantonite	Rossiantonite	Al_3_(PO_4_)(S^6+^O_4_)_2_(OH)_2_·14H_2_O	Al_3_(PO_4_)(SO_4_)_2_(OH)_2_(H_2_O)_10_·4H_2_O	"Al P O S H"
6113	Nabimusaite	Nabimusaite	KCa_12_(SiO_4_)_4_(S^6+^O_4_)_2_O_2_F	KCa_12_(SiO_4_)_4_(SO_4_)_2_O_2_F	"K Ca Si O S F"
6114	Jasrouxite	Jasrouxite	Ag_16_Pb_4_(Sb_25_As_15_)S_72_	Ag_16_Pb_4_(Sb_25_As_15_)_Σ40_S_72_	"Ag Pb Sb As S"
6115	Cobaltoblodite	Cobaltoblödite	Na_2_Co^2+^(S^6+^O_4_)_2_·4H_2_O	Na_2_Co(SO_4_)_2_·4H_2_O	"Na Co S O H"
6116	Colinowensite	Colinowensite	BaCu^2+^Si_2_O_6_	BaCuSi_2_O_6_	"Ba Cu Si O"
6117	Bairdite	Bairdite	Pb_2_Cu^2+^_4_Te^6+^_2_O_10_(OH)_2_(S^6+^O_4_)·H_2_O	Pb_2_Cu^2+^_4_Te^6+^_2_O_10_(OH)_2_(SO_4_)·H_2_O	"Pb Cu Te O H S"
6118	Schindlerite	Schindlerite	(N^3-^H_4_)_4_Na_2_(V^5+^_10_O_28_)·10H_2_O	{(NH_4_)_4_Na_2_(H_2_O)_10_}{V_10_O_28_}	"N H Na O V"
6119	Wernerbaurite	Wernerbaurite	(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O	{(NH_4_)_2_[Ca_2_(H_2_O)_14_](H_2_O)_2_}{V_10_O_28_}	"N H Ca O V"
6120	Leydetite	Leydetite	Fe^2+^(U^6+^O_2_)(S^6+^O_4_)_2_·11H_2_O	Fe(UO_2_)(SO_4_)_2_·11H_2_O	"Fe U O S H"
6121	Linekite	Línekite	K_2_Ca_3_[(U^6+^O_2_)(CO_3_)_3_]_2_·8H_2_O	K_2_Ca_3_[(UO_2_)(CO_3_)_3_]_2_·8H_2_O	"K Ca U O C H"
6122	Nioboholtite	Nioboholtite	(Nb^5+^_0.6_[box]_0.4_)Al_6_BSi_3_O_18_	(Nb_0.6_[box]_0.4_)Al_6_BSi_3_O_18_	"Nb Al B Si O"
6123	Titanoholtite	Titanoholtite	(Ti^4+^_0.75_[box]_0.25_)Al_6_BSi_3_O_18_	(Ti_0.75_[box]_0.25_)Al_6_BSi_3_O_18_	"Ti Al B Si O"
6124	Szklaryite	Szklaryite	[box]Al_6_BAs^3+^_3_O_15_	[box]Al_6_BAs^3+^_3_O_15_	"Al B As O"
6125	Murashkoite	Murashkoite	FeP	FeP	"Fe P"
6126	Ghiaraite	Ghiaraite	CaCl_2_·4H_2_O	CaCl_2_·4H_2_O	"Ca Cl H O"
6127	Vanadio-oxy-dravite	Vanadio-oxy-dravite	NaV^3+^_3_(Al_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	NaV_3_(Al_4_Mg_2_)(Si_6_O_18_)(BO_3_)_3_(OH)_3_O	"Na V Al Mg Si O B H"
6128	Aluminopyracmonite	Aluminopyracmonite	(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_	(NH_4_)_3_Al(SO_4_)_3_	"N H Al S O"
6129	Nizamoffite	Nizamoffite	Mn^2+^Zn^2+^_2_(P^5+^O_4_)_2_(H_2_O)_4_	Mn^2+^Zn_2_(PO_4_)_2_(H_2_O)_4_	"Mn Zn P O H"
6130	Ferdowsiite	Ferdowsiite	Ag^1+^_8_(Sb^3+^_5_As^3+^_3_)S^2-^_16_	Ag_8_(Sb_5_As_3_)S_16_	"Ag Sb As S"
6131	Vysokyite	Vysokýite	U^4+^[As^5+^O_2_(OH)_2_]_4_·4H_2_O	U^4+^[AsO_2_(OH)_2_]_4_·4H_2_O	"U As O H"
6132	Alburnite	Alburnite	Ag_8_GeTe_2_S_4_	Ag_8_GeTe_2_S_4_	"Ag Ge Te S"
6133	Paradsasvarite	Parádsasvárite	Zn^2+^_2_(CO_3_)(OH)_2_	Zn_2_(CO_3_)(OH)_2_	"Zn C O H"
6134	Kudryavtsevaite	Kudryavtsevaite	Na_3_MgFe^3+^Ti^4+^_4_O_12_	Na_3_MgFe^3+^Ti_4_O_12_	"Na Mg Fe Ti O"
6135	Majindeite	Majindeite	Mg_2_Mo^4+^_3_O_8_	Mg_2_Mo_3_O_8_	"Mg Mo O"
6136	Fabriesite	Fabrièsite	Na_3_Al_3_Si_3_O_12_·2H_2_O	Na_3_Al_3_Si_3_O_12_·2H_2_O	"Na Al Si O H"
6137	Kihlmanite-(Ce)	Kihlmanite-(Ce)	Ce^3+^_2_Ti^4+^O_2_(SiO_4_)(HCO_3_)_2_·H_2_O	Ce_2_TiO_2_(SiO_4_)(HCO_3_)_2_(H_2_O)	"Ce Ti O Si H C"
6138	Erzwiesite	Erzwiesite	Ag_8_Pb_12_Bi_16_S_40_	Ag_8_Pb_12_Bi_16_S_40_	"Ag Pb Bi S"
6139	Lopatkaite	Lopatkaite	Pb_5_Sb_3_AsS_11_	Pb_5_Sb_3_AsS_11_	"Pb Sb As S"
6140	Vanadium	Vanadium	V	V	V
6141	Raygrantite	Raygrantite	Pb^2+^_10_Zn^2+^(S^6+^O_4_)_6_(SiO_4_)_2_(OH)_2_	Pb_10_Zn(SO_4_)_6_(SiO_4_)_2_(OH)_2_	"Pb Zn S O Si H"
6230	Imayoshiite	Imayoshiite	Ca_3_Al(CO_3_)[B(OH)_4_](OH)_6_·12H_2_O	Ca_3_Al(CO_3_)[B(OH)_4_](OH)_6_·12H_2_O	"Ca Al C O B H"
6157	Almeidaite	Almeidaite	Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_	PbZn_2_(Mn,Y)(Ti,Fe^3+^)_18_O_36_(OH,O)_2_	"Pb Zn Mn Y Ti Fe O H"
6142	Camaronesite	Camaronesite	Fe^3+^_2_(PO_3_OH)_2_(S^6+^O_4_)(H_2_O)_4_·1-2H_2_O	Fe^3+^_2_(PO_3_OH)_2_(SO_4_)(H_2_O)_4_·1-2H_2_O	"Fe P O H S"
6143	Fluorcalcioromeite	Fluorcalcioroméite	(Ca,Na)_2_Sb^5+^_2_O_6_F	(Ca,Na)_2_Sb^5+^_2_O_6_F	"Ca Na Sb O F"
6144	Hydroxycalciomicrolite	Hydroxycalciomicrolite	Ca_1.5_Ta^5+^_2_O_6_(OH)	Ca_1.5_Ta_2_O_6_(OH)	"Ca Ta O H"
6146	Yeomanite	Yeomanite	Pb_2_O(OH)Cl	Pb_2_O(OH)Cl	"Pb O H Cl"
6147	Peterandresenite	Peterandresenite	Mn^2+^_4_Nb^5+^_6_O_19_·14H_2_O	Mn_4_Nb_6_O_19_·14H_2_O	"Mn Nb O H"
6148	Eckhardite	Eckhardite	(Ca,Pb^2+^)Cu^2+^Te^6+^O_5_·H_2_O	(Ca,Pb)Cu^2+^Te^6+^O_5_(H_2_O)	"Ca Pb Cu Te O H"
6149	Clino-oscarkempffite	Clino-oscarkempffite	Ag_15_Pb_6_Sb_21_Bi_18_S_72_	Ag_15_Pb_6_Sb_21_Bi_18_S_72_	"Ag Pb Sb Bi S"
6150	Arsenquatrandorite	Arsenquatrandorite	Ag_17.6_Pb_12.8_Sb_38.1_As_11.5_S_96_	Ag_17.6_Pb_12.8_Sb_38.1_As_11.5_S_96_	"Ag Pb Sb As S"
6151	Oskarssonite	Oskarssonite	AlF_3_	AlF_3_	"Al F"
6152	Vendidaite	Vendidaite	"Al_2_(S^6+^O_4_)(OH)_3_ Cl^1-^·6H_2_O"	Al_2_(SO_4_)(OH)_3_Cl·6H_2_O	"Al S O H Cl"
6153	Pauloabibite	Pauloabibite	NaNb^5+^O_3_	NaNbO_3_	"Na Nb O"
6154	Joteite	Joteite	Ca_2_Cu^2+^Al(As^5+^O_4_)[As^5+^O_3_(OH)]_2_(OH)_2_·5H_2_O	Ca_2_CuAl(AsO_4_)[AsO_3_(OH)]_2_(OH)_2_·5H_2_O	"Ca Cu Al As O H"
6155	Koksharovite	Koksharovite	CaMg_2_Fe^3+^_4_(V^5+^O_4_)_6_	CaMg_2_Fe^3+^_4_(VO_4_)_6_	"Ca Mg Fe V O"
